type,h_mean,h_std,s_mean,s_std,v_mean,v_std
Berry Blue,93.79329608938548,0.6160034457146751,245.1316839584996,21.494320268117015,217.06304868316042,2.897837368767661
Berry Blue,94.22473438164046,1.694565255835539,220.42762430939226,62.34879652862386,217.1777730556736,13.106000506232375
Berry Blue,94.50573065902579,2.4893691095453465,207.10171919770772,75.35992697072429,221.16547277936962,7.864576186125221
Berry Blue,95.24875444839857,3.27717875371981,171.679359430605,90.20035055057892,222.7626334519573,9.984733480342463
Berry Blue,93.73719739292365,0.6527223924130755,246.28375232774675,19.87716647780389,214.03328677839852,9.7036900964319
Berry Blue,93.60351296043656,0.9216554550369053,237.6394952251023,39.78793952701283,214.743860845839,10.735052419143319
Berry Blue,95.80744266551277,2.809647716040788,152.6793595845954,91.32490679091194,226.1960190393769,10.296306853559573
Berry Blue,70.56778861277131,40.38245962632186,181.06983328090595,106.35300106626555,226.62315193457061,16.934012671487668
Berry Blue,94.41172106824926,1.4701517935520532,198.0003709198813,79.61240257509714,222.23775964391692,9.633618267064703
Berry Blue,83.48302339532094,29.538244703387864,209.4125974805039,85.23659797144063,218.47696460707857,23.828839597119245
Berry Blue,93.09325869905372,9.45299687114216,219.06680761493183,66.35845986653773,215.19592429774235,17.843883164419317
Berry Blue,95.90391282813273,3.7690483089704516,162.68375433382863,95.83364987472882,225.93164933135216,11.008497047060038
Berry Blue,92.26144267072928,13.684667536085852,214.60078161224084,73.1984995013965,219.965754785719,9.63838212377203
Berry Blue,88.68314821449898,23.777669562704457,188.91448704168158,92.44019746740824,223.45539233249733,12.289049271608542
Berry Blue,76.4044289044289,36.7465752994156,190.16083916083917,101.31855533533758,225.18356643356643,15.044014223953937
Berry Blue,85.94649249345515,26.188392711637444,207.64414703210986,83.0373528821622,215.4165464550943,22.242917745568604
Berry Blue,94.5525451168992,2.582501529519224,200.38988619589543,79.18015146771063,219.3506499690491,15.62246817905288
Berry Blue,93.80121498481269,0.6654066344864525,243.05804927438408,21.28703927309078,217.110361120486,4.690808323179098
Berry Blue,65.41526778577138,43.056176644361365,163.26338928856916,111.76726816379336,226.70423661071143,20.756603401543217
Berry Blue,70.59107905982906,39.85921050233958,188.37793803418805,106.76953200292847,222.1522435897436,21.732660965896763
Berry Blue,93.88172817614245,2.0158213910826133,223.82182570468063,60.07253692384254,216.59922789907273,15.590903640450104
Berry Blue,92.55045372050817,16.495170463334542,176.72050816696915,93.52115513517779,224.8791288566243,10.920231310402182
Birthday Cake Remix(TM),13.402510460251046,8.063212212705869,25.646652719665273,16.407699210987044,251.80020920502093,2.614659341267541
Birthday Cake Remix(TM),18.571779673268757,5.795296176174724,29.130258782709266,11.953276567867654,252.4159317623247,2.1507910235213865
Birthday Cake Remix(TM),11.040530582166545,8.824697824065032,23.605011053795135,18.977535607109566,251.087324981577,3.219568940613426
Birthday Cake Remix(TM),19.644096728307254,10.495169450482544,28.97076813655761,13.625651969221625,249.46009957325748,5.723629093880029
Birthday Cake Remix(TM),21.77417448474551,15.537843745809079,27.428972445889045,12.17508490315808,249.87789022678584,5.345209110753312
Birthday Cake Remix(TM),18.750911640953717,5.608581621806173,28.164305750350632,9.071672041824867,250.93471248246846,2.348229277095941
Birthday Cake Remix(TM),19.86718824539643,11.057711434188255,26.940177463982444,12.423410976038165,249.8632764049232,4.788326165145389
Birthday Cake Remix(TM),18.669394714407503,0.8095715085718148,32.17399829497016,6.7936826221372435,252.01764705882354,1.8106756228887062
Birthday Cake Remix(TM),19.437167897315575,8.123968501732092,27.326478503898972,10.197323174100921,249.65233593264784,3.5626869274319066
Birthday Cake Remix(TM),18.927584947022286,7.239164160873944,28.88213372305444,9.742512115638743,251.12838874680307,2.069586311925958
Birthday Cake Remix(TM),12.825131233595801,8.667445104618222,25.302165354330707,17.542306433199713,251.27230971128608,2.870795049988687
Birthday Cake Remix(TM),18.139697425462266,15.510723296537108,24.234981863222153,14.240492910754943,252.7795275590551,2.0008974072018684
Birthday Cake Remix(TM),18.735341961949217,0.9368507581606949,32.08359855718226,7.252116599295153,252.11337435462195,1.954487111164779
Birthday Cake Remix(TM),18.013997760358343,0.8699442182600685,30.909854423292273,8.265217617415884,250.57964725643896,2.36134773920505
Birthday Cake Remix(TM),19.094298526585522,6.346311445762442,27.0985265855221,9.970322606149198,250.89417040358745,2.6148343566648298
Birthday Cake Remix(TM),15.210992529348987,7.158369117886125,24.11974386339381,12.097009373953503,251.52379935965848,2.4442381606540424
Birthday Cake Remix(TM),17.008869179600886,5.181987685780488,27.917726689228616,10.260505759825675,252.28906523514996,1.8868378333289653
Birthday Cake Remix(TM),18.525399615030548,9.722467047414497,26.96108460959076,11.155317869738855,250.04736798058414,3.1157166366818703
Birthday Cake Remix(TM),17.060588406641422,4.988755127244598,28.373143023594523,10.431877189243458,252.33877075444218,2.032005033109684
Birthday Cake Remix(TM),17.882406563354603,4.0637390274253375,28.847158918261925,8.325388876811244,250.42601033120633,2.124986532972412
Birthday Cake Remix(TM),18.19931856899489,0.8878123558857298,34.841567291311755,5.202257693298373,250.40034071550255,2.229552147852729
Birthday Cake Remix(TM),15.031166301436572,7.4582844536351525,26.744582420258094,14.493620226171737,251.31848064280496,2.458292333666325
Birthday Cake Remix(TM),17.80060539086148,7.4057848975114755,29.587421323211455,16.219880500984555,251.13899966367174,4.918413174993332
Birthday Cake Remix(TM),18.800421829686265,0.8282386478923273,30.967308199314527,5.374700924038644,250.8897969944635,1.6847460943717467
Birthday Cake Remix(TM),14.029315960912053,10.56111465452338,23.290988056460368,15.792785334512946,249.17209554831706,5.494022302400531
Birthday Cake Remix(TM),18.267107438016527,4.450707280091734,30.840188902007085,12.892792343604995,250.57582054309327,4.27545102527981
Birthday Cake Remix(TM),17.034984699363164,5.675335111012832,29.47953022909602,12.80272721511107,252.5906872880655,2.309364870712702
Birthday Cake Remix(TM),18.5526018680078,1.2034535622577762,29.3714461664785,7.450123156227377,252.43959765985835,1.8510756010823461
Birthday Cake Remix(TM),18.9658434491419,3.433760733874892,31.32088740058602,8.790054116342736,250.58392632900797,3.6801381516187055
Birthday Cake Remix(TM),18.38996226415094,1.2838052218434888,31.52022641509434,10.249635352264809,251.70309433962265,2.8439140333061905
Birthday Cake Remix(TM),18.036464894251807,6.942657050886139,27.698534774249154,10.011119713039363,251.48226480143208,2.2676741551677972
Blueberry,107.1208250694169,2.4625877105983793,104.39484331614439,36.089792668460746,190.0181673938913,20.47293438706432
Blueberry,107.37487073422957,2.688558114510468,97.77880041365046,38.53016097105632,186.7960703205791,20.642768052564897
Blueberry,107.11810584958218,3.568428690652538,94.05571030640668,39.85743695676974,181.04568245125347,19.496421413495067
Blueberry,78.45625,47.5438777147986,88.81388888888888,56.63859980308766,200.96024305555557,34.49610962279066
Blueberry,106.62171855921856,2.8015598701250113,106.30471611721612,39.38416179101011,187.0934065934066,21.750397646866844
Blueberry,109.73942314038678,3.5485380286812616,105.70199986799551,33.61231086542076,188.12263216949376,20.18531424222311
Blueberry,107.0827012025902,5.324302972146893,94.73894542090657,37.088554807181055,182.20074005550416,20.847418007158016
Blueberry,105.29516288252715,5.242702472798419,105.24555774925963,41.06423792351159,178.60612043435341,20.127428257625237
Blueberry,106.98886931454196,2.5452888996216014,105.57791479820628,35.788064620185814,180.31101857783472,20.767519798737222
Blueberry,91.48028033530301,40.321305420023116,94.21190050845128,48.88037809918069,196.33282946269068,30.48370050650351
Blueberry,106.60719279167314,2.3704686861017503,106.95922013360261,38.68444817055331,187.91517787789343,22.10461619987304
Blueberry,83.11887323943662,46.96656238036804,91.9087323943662,53.14890702649947,192.22140845070422,37.013313071044315
Blueberry,106.58783095723014,1.3561698967327211,118.10310590631364,19.883267890782395,176.73896809232858,12.076649950214977
Blueberry,108.0164128242576,3.1519036465860575,103.92085680506294,37.243168707091634,187.60643994714513,21.004279687472614
Blueberry,101.27997642303806,22.50595534822262,106.43297406534187,39.24562267614651,194.26684068710003,25.11255461479616
Blueberry,106.94564434845212,2.4485680688792018,121.32241420686346,24.723483183270957,176.81941444684426,13.216438715059189
Blueberry,106.48314972948309,2.390975774142658,119.70145362101557,29.62754328557135,187.5312561110749,17.362953395726546
Blueberry,82.59636363636363,44.626189821064614,80.16865800865801,53.53463696843303,201.81419913419913,34.45785840961095
Blueberry,107.50368357056004,2.4344501388287516,109.67899291896144,36.124199960348136,188.9785423074172,21.458788867877608
Blueberry,100.270467160037,27.583487719764282,107.24537465309898,42.06493223499315,191.2299953746531,24.478793374456977
Blueberry,74.5519071310116,50.19781640323677,88.4374792703151,59.9187951443983,200.37114427860698,37.11966972439954
Blueberry,93.95087719298246,35.013372422808935,94.19246263807668,48.82616119727466,196.73151397011046,27.149984851468883
Blueberry,99.9516710747776,26.57762875157887,87.03089685020437,47.474629789105116,190.87677326280357,28.646955781904197
Blueberry,79.60358056265984,46.472674701794354,99.38728534892218,59.07343100919773,197.8330288637194,34.13461013591187
Blueberry,107.06035526846992,3.924575370644871,118.01614856681469,35.42310358060011,181.37222446507872,16.190514039711147
Blueberry,107.42914601738131,2.8594258777534454,118.52905264669971,29.748826428343495,186.99719887955183,18.145526645358043
Blueberry,84.79748233215548,44.78656512753387,89.10247349823321,53.24969610452779,195.5309187279152,34.495344821443446
Blueberry,107.22806438299628,3.7817562593674188,114.69203466776723,30.604097952756153,184.0523318200578,16.691324556362144
Blueberry,58.27395649617872,52.94453930643679,72.12639623750735,65.94049757875746,206.56378600823047,44.20305033099454
Blueberry,75.17231593883021,49.41662297556499,88.00110357874823,59.4941297343529,199.52057386094907,37.555497984139336
Bubble Gum,28.070843197960297,63.66368026900072,42.59242396649062,17.66174747223225,250.5997086140958,2.322251854513972
Bubble Gum,20.301435858681277,55.15790766369123,41.94436047610051,14.848648313156104,250.20158700170035,1.6640647239444253
Bubble Gum,16.709291628334867,50.80002223987512,50.47930082796688,6.422941021080958,244.76264949402025,2.0883792832671495
Bubble Gum,20.003346456692913,54.473461976152834,44.1753937007874,14.354638775411896,250.59350393700788,1.4853341858603024
Bubble Gum,23.162864385297844,58.66253195685581,42.94190959019856,13.677736908284826,249.30756231516688,2.165725118083309
Bubble Gum,13.550089047195014,44.34205421026427,51.44562555654497,31.626638466568888,247.81979073909173,7.488379549222775
Bubble Gum,12.942935716741149,44.89970691173118,29.820556892402887,21.079367858039433,251.8697146785837,2.434400380485331
Bubble Gum,3.092464238312933,17.027139110593055,42.354962394927,28.7334074135832,249.37044683674975,4.515542601765849
Bubble Gum,12.138532175909319,42.13083272497744,45.342779252457134,15.39969011405262,250.3415596527728,1.6958407717636372
Bubble Gum,6.120473022912047,26.2570031088175,49.45760743321719,15.435981703005229,250.15521064301552,2.916966565659702
Bubble Gum,14.430221608387217,46.79054854285247,40.55577876828426,25.888120490055886,249.3840165735451,5.600249598818276
Bubble Gum,2.140697674418605,6.141355768561295,43.33870431893688,26.534545845711282,250.4843853820598,3.04799733352383
Bubble Gum,9.691441992464647,37.00915107718305,45.68826148651955,16.537725068443642,249.74277046533248,2.64604483667511
Bubble Gum,39.353308159579704,73.43233134184092,45.489246429157774,12.13187568992888,245.304547693318,1.9903751342385412
Bubble Gum,16.66002510197678,49.995485008567705,41.270003137747096,12.513414982890751,249.81346093504862,1.514245971297171
Bubble Gum,14.343171939755383,46.496716016834995,48.342363287172745,12.535950185692222,250.13625796017385,1.20371759255427
Bubble Gum,2.852317726531563,17.315829800142705,43.740041928721176,22.44861558472442,250.54227812718378,2.7045516637366482
Bubble Gum,12.109059804690284,42.05383108244057,41.37992729346354,17.817944590841186,250.68130301518283,2.076519404618279
Bubble Gum,6.899833672149326,31.83119316949432,49.54019589724635,7.519948304894686,246.23692478284974,1.5650889154684586
Bubble Gum,11.411290892390307,40.87979915464708,41.557196354129864,16.994190530979854,250.4987635130361,2.9811133079603795
Bubble Gum,16.59897172236504,50.55355045019669,33.17614842964122,20.293015033668304,251.33441376997877,3.479994944686957
Bubble Gum,10.679862760622855,40.396525859760565,49.09712325151755,11.057519646584904,248.6700976510953,1.7349908379216217
Bubble Gum,14.671940819891093,45.92341319508023,60.47254186787219,32.50851102400195,247.31752799753417,9.165306536314827
Bubble Gum,18.748254073827734,53.370944730081426,47.04999445737723,14.555789841250142,247.75767653253519,3.918104678857393
Bubble Gum,13.815819695664658,45.452891655465216,36.847258110824,15.539967654174239,251.24806201550388,1.8752107293662963
Bubble Gum,3.3825674690007292,19.987374632115735,33.94347191830781,24.157354312441907,251.5309992706054,2.4860563051927884
Bubble Gum,52.86595686595687,81.33235184357846,49.126126126126124,5.349834468181708,243.42669942669943,1.4086109347550682
Bubble Gum,22.386761930439473,57.89811173676457,28.802237799946077,20.30885438190135,251.5532488541386,4.041298443780579
Bubble Gum,14.074146341463415,46.67348299104289,37.15693379790941,19.9713219219261,251.0486411149826,2.0355045176163054
Bubble Gum,47.158851326790256,78.39637187997982,31.415848782260998,17.92192231667502,248.40748818611414,3.68311332827774
Bubble Gum,9.5893470790378,38.784101218965056,32.993699885452465,24.104570425666626,251.50515463917526,3.3622843793415793
Bubble Gum,13.52878931620813,45.19329700502976,43.768882726410276,15.505035285815126,249.371743413851,3.230139063408702
Bubble Gum,8.78398332319986,35.79925811359723,43.44028489533571,14.859512337588018,250.02579692521496,1.9196791201564734
Bubble Gum,19.74861111111111,54.865485743304646,50.46805555555556,13.65567702115148,246.64621212121213,2.96368351809174
Bubble Gum,14.381685849695328,46.12182562870279,40.60367298578199,14.845078448640065,250.84986459038592,2.056366745720042
Bubble Gum,1.036340038935756,0.8608452141275492,38.42569759896171,25.575285441649655,248.33614536015574,4.529510755650592
Bubble Gum,13.78950094974961,45.52537268623936,42.955189086513556,13.91445775505305,248.7300984285961,1.9216272605776998
Buttered Popcorn,19.867198498357578,12.11247572238268,60.03472548099484,43.771239024085396,245.6450023463163,16.773674155119533
Buttered Popcorn,22.993393733484332,8.478435870904423,42.15326538316346,35.064917277131975,248.58833522083805,7.5275404643834944
Buttered Popcorn,17.038880986249406,12.071401527215475,24.79706021811285,19.342182640290417,251.75675675675674,7.203543995554029
Buttered Popcorn,21.549318364073777,7.870784696627469,35.80318478634437,27.811267336141977,236.8341161645091,22.231269139492465
Buttered Popcorn,26.040839932378326,1.7169140327354047,45.58768573716523,24.032204969052014,245.66206957914406,8.328337240875687
Buttered Popcorn,22.93311617806732,6.858843563124841,29.69185667752443,20.08269951176346,246.357220412595,8.0066255465744
Buttered Popcorn,25.32161594963274,1.4789267227439409,53.52859391395593,28.97939476417776,245.1495278069255,8.271665709338368
Buttered Popcorn,25.3021100815005,1.433988688646843,40.41453611700346,19.021543486301763,242.49358043987942,14.225150425976304
Buttered Popcorn,20.57395993836672,11.63635580672251,59.19953775038521,46.251684013173296,251.00539291217257,7.167808226269619
Buttered Popcorn,26.19200771185698,1.6572567589957723,52.04302865655946,34.8612054185281,245.3188151783367,11.986197442763237
Buttered Popcorn,24.678316462440065,2.8042101956763266,33.63175279701652,17.646826291839925,244.04720298348428,10.065783038639404
Buttered Popcorn,24.730737656854696,3.2219374855875422,28.357100973378678,9.191062063356764,245.88694734373166,8.704705798706021
Buttered Popcorn,25.317953667953667,1.3274158648148748,36.81969111969112,10.109474048715818,244.60463320463322,8.926840019957176
Buttered Popcorn,24.322316753926703,2.6371116744340926,29.81765379581152,11.043281662983883,244.72087696335078,8.527882127262608
Buttered Popcorn,24.336117847839756,2.9167349495549977,27.73726758286176,9.683227192425772,245.41471301535975,7.27337798460474
Buttered Popcorn,24.707155742633795,2.553384892980951,29.751310024911948,19.042655184562573,244.55124130229362,15.121475550115685
Buttered Popcorn,24.80247125450489,1.5999208628712493,33.204393341342026,8.961452521250294,244.9537497854814,8.79329037670653
Buttered Popcorn,25.68197196713388,1.5935978660601613,62.870372160463994,35.71241824253223,244.2422426292895,7.635250219416398
Buttered Popcorn,26.07552311435523,1.5916263259282524,55.01440389294404,30.38535930621474,245.39552311435523,7.260080459517153
Buttered Popcorn,24.24578614108624,1.8228562979440475,29.442165343797377,10.109706545399334,242.13903504860428,9.98685591332691
Buttered Popcorn,23.191216338333636,7.89474969049625,54.59696367251039,32.84700258880811,247.73016446773903,7.1375443416014726
Buttered Popcorn,16.789222699093944,11.161339801626943,29.43586075345732,20.135232163621733,248.89222699093943,7.098921022609135
Buttered Popcorn,22.89425179631365,8.787019768468161,56.7621055920025,33.45818235798984,245.61371446422993,8.682246190792572
Buttered Popcorn,25.210198129337222,1.4479707597526905,39.351402997083376,11.254876793065906,243.83596500050285,10.57446528164619
Buttered Popcorn,25.038790589150302,2.111548078141862,28.13980167217577,9.734882311464503,245.11958001166633,9.623754741082754
Buttered Popcorn,24.63475006037189,4.794095505775929,32.38758753924173,15.627917622789937,245.3041535860903,11.125900418408296
Buttered Popcorn,24.70873430482999,3.953727842795216,32.34002382916323,12.43136232591351,246.4109614150857,7.451964825795527
Buttered Popcorn,25.333333333333332,2.6003341134291817,34.60651563048823,17.125217564144037,245.45425008781174,12.209235609454492
Buttered Popcorn,23.239544962080174,7.155624704154066,24.657963163596968,12.494953216117535,246.72199349945828,8.318319243044845
Buttered Popcorn,19.847658026375626,10.335041419628952,39.00454752160073,26.39118696971029,246.20054570259208,8.168155408434226
Buttered Popcorn,17.920953326713008,11.700538011412586,34.587090367428004,32.90983910029831,244.2581926514399,9.447165046652605
Buttered Popcorn,23.97753516691161,9.476520996212503,95.04199034222128,78.04502380347715,249.0587864791098,6.930680735531903
Buttered Popcorn,23.813277614208378,6.144529133647733,31.135340488175515,12.374595143969117,245.284167537278,9.053223083681985
Buttered Popcorn,25.712435476302204,1.2706447148971294,40.561614265603005,13.727280364548198,244.44964805255748,9.445671848828837
Buttered Popcorn,25.057485859402053,4.2274501352978,34.317788295047905,15.718661405563344,246.53538035322637,10.347996106684453
Buttered Popcorn,25.9390063944909,2.893454525554103,36.34254795868175,18.481613010756863,245.1078209542548,14.276614597700934
Buttered Popcorn,25.059761670101246,2.11858668646647,35.44942209479437,16.36529645142616,245.12095690350327,10.109492444525225
Cantaloupe,8.655582922824301,5.295148896480518,111.75779967159278,67.29086406504204,244.83292282430213,6.435450602873447
Cantaloupe,12.00934071901814,5.110457939530154,132.4264146844792,53.7065346531071,246.29901162159226,4.545389410919575
Cantaloupe,12.228400735294118,6.830773012064769,130.9832261029412,48.46313784378586,244.80135569852942,4.264027779544659
Cantaloupe,13.504538653366584,2.1275544949084546,152.38882793017456,21.025931854425636,245.29386533665834,2.8569602233014435
Cantaloupe,12.350516821383897,2.4762729268664687,145.12548554875238,30.709852771517433,244.10217920863784,3.167181206415538
Cantaloupe,13.05413789652757,1.67096547772157,151.38957270089062,19.600463363461255,244.52046432502752,2.958400411988131
Cantaloupe,13.388044048243314,4.79212600346533,141.2907184058731,37.832809316575535,246.05422128998427,3.1417977811514963
Cantaloupe,11.431466666666667,2.869233901622909,141.17226666666667,36.33825795029561,240.88053333333335,4.168788119132732
Cantaloupe,13.293832877288992,1.7007686614719841,150.85013681330247,16.717987830911866,242.63302462639444,2.707974395851518
Cantaloupe,13.488321456848773,3.073502795038146,150.39964370546318,21.85210908105473,244.03513460015836,3.6005592402475544
Cantaloupe,12.288253968253969,1.0238838904946261,149.66730158730158,19.407634989693413,243.335873015873,2.729884371596667
Cantaloupe,11.444517640169813,6.537032578529139,129.80987410335237,57.755433828587975,247.90155174937783,3.9031570905144584
Cantaloupe,12.675008195825592,4.552363829107152,135.32903507813353,36.698088164649874,241.11058900666595,4.043205680681191
Cantaloupe,13.181102362204724,1.3409063722311492,143.8539727988547,17.83843174679699,236.47077069911717,3.622557492913477
Cantaloupe,13.782708273690238,1.813370481984577,148.339727073194,20.400467623688005,242.79415974806756,3.676500047355391
Cantaloupe,12.525245072204068,1.432273573686829,148.35764730684093,22.10637559055293,244.00474333298197,3.263663683303847
Cantaloupe,12.379443127962086,2.254664290820502,145.00459123222748,26.349925070016194,240.12292654028437,3.676248920748579
Cantaloupe,12.367541342484396,2.785499165661061,144.35485016122828,26.307835281732743,241.4246664497234,3.831282314039662
Cantaloupe,11.705590187009854,2.887203668201688,146.0234466117032,26.73717010186978,241.83989543535088,3.534988561143205
