cluster_1_rHSV,cluster_1_gHSV,cluster_1_bHSV,cluster_2_rHSV,cluster_2_gHSV,cluster_2_bHSV,cluster_3_rHSV,cluster_3_gHSV,cluster_3_bHSV,cluster_1_propHSV,cluster_2_propHSV,cluster_3_propHSV
101.53234729592442,116.03003274246417,202.79169018855222,128.04801324503345,194.81953642384158,245.58443708609326,116.64797507788157,133.90965732087238,223.07476635514018,0.8766702959516975,0.05978422250816589,0.06354548154013659
97.14616745619628,113.01598082301341,205.83083157354002,121.31138975966587,252.19435736677212,254.25287356321795,127.38279301745678,179.62967581047445,244.15336658354101,0.9087655601659751,0.04963692946058091,0.04159751037344398
119.99999999999989,254.999999999999,254.99999999999986,100.53521126760609,115.07212630622335,204.13868696047192,109.0254730713246,124.87627365356626,213.3049490538575,0.039358187824445494,0.8308636149126947,0.12977819726285983
98.45195052331096,112.88106565176066,202.73001902949588,119.99999999999991,255.0000000000001,255.0000000000001,77.42500000000001,120.5,218.7,0.9535041959628033,0.03742345202993876,0.009072352007257882
99.4409211023026,115.46935950673316,204.74531269661526,119.99999999999983,255.0000000000011,255.00000000000003,106.89922480620143,123.25064599483203,211.94573643410862,0.8298872180451128,0.04887218045112782,0.1212406015037594
104.07528764382077,122.36947640486852,212.35346840086646,127.28747203579373,190.50279642057978,245.5514541387015,97.00629692419412,110.00217970452817,202.24977799305822,0.628566936561591,0.046851662605141106,0.3245814008332678
119.99999999999991,254.99999999999878,255.0,100.11388523872085,115.10260621988489,205.49989049496276,107.02427745664741,126.37109826589604,218.9965317919075,0.043532338308457715,0.8737083811710677,0.08275928052047456
99.83937823834171,112.0207253886014,203.32630437401946,117.73149062191526,131.78775913129317,225.52023692003948,129.30584467573993,190.89351481184949,245.67493995196062,0.7858157371461036,0.0959189470694063,0.11826531578449011
98.3318223028105,111.42611060743427,203.91749773345424,79.39393939393938,121.93939393939395,219.06060606060606,97.69168356997969,108.604462474645,201.8296146044625,0.5197926484448633,0.015551366635249765,0.4646559849198869
99.33057150313165,120.81250000000209,203.28333768267262,120.00000000000011,255.00000000000182,255.0000000000004,107.08988764044949,129.95184590690207,212.66131621187805,0.9160341839478874,0.04673399868523277,0.03723181736687982
97.45886654478976,111.63985374771482,202.3619744058501,97.3072625698324,109.94525139664806,200.69608938547486,101.6,112.58571428571429,204.04285714285714,0.36177248677248675,0.591931216931217,0.046296296296296294
97.4279253815694,159.5924250989267,224.67397776521716,120.08288543140037,254.693069306932,254.95586987270295,117.52352623039499,168.4667387777177,243.16928069226674,0.831354365738275,0.11074908361790783,0.057896550643817164
97.98987869178858,159.6104125954064,226.52702702702746,116.9933429811885,170.15484804630918,244.95542691751166,91.42541396163323,162.34947844481695,222.7371070099942,0.7596280424614178,0.04838528975156149,0.1919866677870207
99.23653715064755,159.10361281526923,223.7907293796864,115.79999999999998,166.0,240.8181818181818,98.0150537634408,158.2,221.24784946236556,0.43376700177409816,0.016262566528681254,0.5499704316972206
120.00000000000009,254.99999999999932,254.99999999999991,90.96839080459776,162.44827586206895,224.74712643678157,97.22444933920714,159.86740088105626,226.1482378854626,0.1502086230876217,0.06050069541029207,0.7892906815020863
97.4285436893204,159.00388349514563,222.42058252427182,114.9493670886076,167.36708860759492,242.36708860759492,90.69035532994926,161.95769881556686,219.4788494077834,0.8848797250859106,0.013573883161512028,0.10154639175257732
98.0784682366911,158.09479517118538,222.37720166237884,114.33333333333334,157.85542168674698,238.68273092369483,124.82558139534885,184.93023255813947,250.41860465116284,0.9679149506752227,0.023848290393640455,0.008236758931136864
119.99999999999993,255.0,255.0000000000001,98.3997395833333,160.66015624999977,229.80078124999991,96.86577181208061,160.219239373602,228.0917225950782,0.3382352941176471,0.4150326797385621,0.24673202614379086
95.68984700973571,157.9242002781641,222.99582753824757,114.59595959595957,165.66666666666666,242.46464646464648,97.09309623430961,159.35460251046024,225.60355648535565,0.5768150822302447,0.039711191335740074,0.3834737264340152
95.6539309331374,158.1579720793534,223.4239529757531,96.31881188118811,159.1049504950495,224.24554455445545,95.32156862745099,156.99607843137255,221.94509803921568,0.6416784535596417,0.23809523809523808,0.12022630834512023
94.29401408450698,161.05985915492934,226.72007042253517,119.99999999999979,254.99999999999972,255.00000000000014,96.64054514480412,160.60136286200998,227.7768313458262,0.3302325581395349,0.32848837209302323,0.3412790697674419
120.0,255.0,255.00000000000048,96.96038338658167,158.1236421725244,224.11789137380234,90.65853658536591,161.77700348432055,221.00696864111495,0.23539941821436564,0.7003803982993958,0.06422018348623854
120.08136030994369,254.795738269479,254.98213517003754,97.06890065486802,160.59478194231613,225.4470530862473,115.59035444508952,168.75421266705416,243.34224288204513,0.13245901639344262,0.8184746970776907,0.049066286528866715
97.58479317178956,160.58688702768228,227.75618566587832,124.96511627906985,244.79505813953372,254.38226744186017,115.7359622803252,168.24260608658398,244.0788684097728,0.9539376381794618,0.01049020355264161,0.03557215826789662
97.0952018278751,158.75171363290175,223.34424980959633,117.84615384615387,172.1153846153846,245.8076923076923,111.72222222222223,161.83333333333334,237.33333333333334,0.9675755342667649,0.01915991156963891,0.013264554163596167
98.4956006120888,158.82957153787302,224.14371333843474,129.55799373040742,210.42946708463907,251.48589341692784,116.15253272623775,166.04951622083084,242.650540694366,0.8831081081081081,0.017961711711711712,0.09893018018018018
97.65199358680331,160.21824449948357,227.6112411649165,121.36444444444288,252.23674074074827,254.81540740740712,115.45831593597578,166.92623521224743,243.88322894920015,0.9263654810300465,0.023533759613976614,0.050100759355976875
96.122299382716,162.40046296296296,226.57638888888889,102.4485981308411,162.38317757009347,231.5233644859813,114.27586206896552,168.89655172413794,245.9310344827586,0.9501466275659824,0.039222873900293255,0.01063049853372434
97.82773851590103,160.5477031802114,228.17314487632473,119.99999999999989,254.9999999999994,254.99999999999957,92.04419889502766,162.3259668508288,225.21546961325967,0.7123977344241661,0.23064820641913153,0.056954059156702326
97.79670077898305,159.44684588361082,223.97510310065695,130.1073170731708,210.54146341463422,252.00975609756097,114.92400690846306,162.3264248704663,241.1571675302245,0.943507710044675,0.014771580919440842,0.04172070903588413
78.11170688114309,202.70134048257418,224.41715817694367,119.99999999999926,254.99999999999858,255.00000000000028,91.498651685393,190.13303370786508,192.0417977528073,0.4715152536659363,0.1534636777347042,0.3750210685993595
77.24985388661709,203.3287551139687,223.32787843366555,108.91044776119438,209.49477611940284,218.61492537313433,87.96012980992113,193.3041261010665,188.27723690310782,0.7459129550243406,0.09736249364237448,0.1567245513332849
77.6781223805534,203.10226320201156,216.40318524727596,120.0,254.99999999999983,254.99999999999963,86.50921658986171,193.52764976958508,188.34101382488456,0.5144458818456231,0.29840448469167746,0.18714963346269944
78.73010130245959,194.7963096960927,205.94211287988438,90.01965146459031,190.02780867630702,180.1846496106782,108.7914110429441,209.93865030674758,211.07055214723948,0.3897898744887886,0.38034127767592724,0.22986884783528416
80.20115929583497,203.47917561185088,220.82610562473167,119.93382961124883,254.83043837882457,254.83457402812243,91.69568106312285,194.690365448505,192.5355481727575,0.6318502441671189,0.1639989148128052,0.20415084102007597
78.09695463020549,190.71970167806077,203.38533250466057,90.33499532564662,185.77500779058875,174.17731380492393,104.35947204968977,194.9681677018632,206.31133540372616,0.26351130036030135,0.525548640681297,0.21094005895840157
77.39888795795493,202.02193617183352,224.16650163759445,88.82235998289816,193.2982043608384,190.62120564343485,103.34393063583745,198.7675474814202,213.1824938067712,0.6490187354787681,0.2314498986603391,0.11953136586089277
76.71533710080047,201.79668813247451,225.50781968721247,90.49307875894996,188.91551312649136,190.649164677805,114.1125866050798,198.55427251732107,226.3596997690532,0.6653550192374956,0.18319342427422175,0.15145155648828262
78.05495552732016,200.1639135959336,221.13119440914878,119.42443729903631,254.31672025723424,253.5426045016068,93.77728285077939,190.86692650334047,194.4977728285068,0.6742716366752356,0.13324764353041987,0.19248071979434447
76.68314374353798,204.28962426749396,227.88886590830856,89.23329907502529,191.5077081192186,193.4998287084628,112.47004608295012,199.22177419354836,222.3508064516129,0.7570459290187892,0.15234864300626305,0.0906054279749478
89.92145015105741,183.2084592145016,174.15810674723036,77.93554006968648,188.98083623693378,202.21428571428578,104.82005141388183,192.82519280205653,204.8766066838047,0.5076687116564417,0.2934560327198364,0.19887525562372188
96.08687524596411,194.07319952774407,202.4988193624537,78.33145285368644,203.35079493003178,223.15151293134906,120.00000000000007,255.00000000000028,255.00000000000006,0.41935883153855674,0.5631472541981268,0.017493914263316417
85.87005870841497,190.2665362035226,206.36516634050898,75.64776329693544,201.1870376893272,225.9911940824233,90.11746280344566,183.61942051683616,180.6938136256849,0.3828511467546095,0.4255733773047519,0.1915754759406386
77.66381198964397,201.98874726150174,223.58016331408004,119.99999999999943,254.99999999999937,254.9999999999999,90.04121475054171,190.9944220638357,194.77750232414053,0.7201147364646827,0.04847615632843313,0.23140910720688418
76.78730904817839,201.03525264394858,222.08636897767317,84.38838951310872,194.21685393258434,207.36779026217215,90.49383477188675,188.12392108508038,184.86559802712685,0.5433070866141733,0.2841030006384337,0.17258991274739308
78.0784764406509,201.0213429650309,218.10540141191896,120.00000000000045,255.00000000000114,255.00000000000045,88.83579496090353,192.00434404865302,190.8853171155513,0.7123143491989241,0.15308151093439365,0.13460413986668227
85.38449017556061,203.627368910591,223.95849319846536,119.5780118499017,254.3331138907148,254.05562870309194,93.10650263620389,196.04428822495677,188.18699472759016,0.5935515051090859,0.20974868820767745,0.19669980668323667
112.09348546190702,194.6849466323152,225.5855723224143,81.97474747474826,198.3073325851105,211.78713056490705,119.11828793774288,253.52295719844372,252.60778210116695,0.29225502781343604,0.5702824133504493,0.1374625588361147
89.93168358714028,191.61971235194557,182.54801184432972,77.5440435670535,199.81048332198745,216.5727705922374,103.316392269148,196.3292770221904,207.73586256263428,0.3510022271714922,0.5452858203414996,0.10371195248700817
79.71012680835871,199.54527594213218,215.7615645651007,92.60183968462556,189.59067017082774,192.4480946123526,76.79637046307877,208.3096370463081,226.14405506883725,0.3704586063132817,0.10072132883330025,0.528820064853418
92.95563139931878,193.14899376250406,196.33082264328536,119.34029850746361,251.5651741293537,251.99601990049837,79.41719964577547,203.68040932795455,221.98455180556746,0.2848665683250637,0.03369317419873944,0.6814402574761969
82.20631067961166,191.61407766990285,212.592718446602,76.73809523809543,198.7728937728937,224.54395604395563,89.5166051660518,184.8468634686346,188.345940959409,0.2955785242606948,0.5486649440137812,0.15575653172552398
89.72133757961765,186.2563694267512,187.94426751592383,81.96128760782678,192.97349042709848,209.95203029665473,75.26887791107964,205.63020465772698,224.9565984474244,0.19850068630556436,0.5022700876359413,0.29922922605849434
75.30189798339273,68.75622775800292,254.36654804270464,120.00000000000027,254.9999999999957,255.00000000000003,59.39887640449443,75.1011235955055,253.8370786516854,0.6219107340464773,0.34526005164146073,0.03282921431206197
76.12265617854169,67.81679319491026,253.1694868745998,120.01891447368388,254.9588815789441,254.9814967105263,136.29014844804288,124.1174089068826,240.04723346828607,0.7750602580462215,0.17240890401247697,0.052530837941301575
73.48910411622276,68.51573849878935,254.15254237288136,132.8,93.6,237.2,105.44444444444446,45.0,226.33333333333334,0.9888268156424581,0.0039904229848363925,0.007182761372705506
72.813675297826,69.0922516491095,253.6413803288381,134.70965608465673,110.37367724867782,239.70370370370338,107.98122065727672,51.22417840375635,229.44424882629102,0.8633234169145771,0.0642583935401615,0.07241818954526137
74.37830687830674,67.91358024691364,253.32716049382722,136.69127516778536,125.20134228187928,238.94630872483225,112.9911504424779,53.61061946902652,228.4601769911505,0.8123209169054442,0.10673352435530085,0.08094555873925502
74.1207834602826,66.80032644178488,251.954842219804,137.40341880341853,131.26153846153883,238.2957264957266,112.3953488372095,55.29457364341107,228.27390180878567,0.6540925266903914,0.20818505338078291,0.1377224199288256
72.78749697116548,68.67215895323483,254.27380663920528,53.55084745762716,90.79661016949152,253.79661016949152,108.11764705882355,48.96078431372552,228.74509803921572,0.9606610800744879,0.027467411545623835,0.011871508379888268
72.30161870503568,68.94388489208634,253.9669064748202,133.97247706422007,114.07339449541291,243.6880733944954,102.95384615384607,51.23076923076927,230.23589743589753,0.9481582537517054,0.01858799454297408,0.0332537517053206
117.17917675544793,57.794188861985496,230.54237288135587,75.12692307692306,66.07307692307727,251.14769230769224,136.33110367892976,123.49832775919708,239.81605351170572,0.17871051492860235,0.5625270445694505,0.2587624405019472
73.67932671557998,68.43159257660658,253.83987915407855,119.99999999999949,254.9999999999989,255.00000000000003,99.70512820512822,50.628205128205074,230.19230769230774,0.7288455489147531,0.24661843346964454,0.024536017615602392
73.90045022511303,67.91245622811395,253.40370185092553,133.64462809917393,111.72451790633636,243.1790633608815,107.75149700598793,52.44011976047896,230.20359281437135,0.7414688427299704,0.1346439169139466,0.12388724035608309
74.19159314252867,68.65088587619218,253.39538053224297,120.11698113207491,254.700269541776,254.95633423180587,90.05263157894765,137.99771167048021,246.8558352402748,0.8363527294541092,0.11127774445110977,0.052369526094781044
134.83746523158345,112.76937961059167,238.65364614826362,73.45758105221769,68.79623782811547,252.3178841103917,123.2146341463407,245.6292682926811,253.70081300813007,0.07700618433797779,0.9115378883838761,0.01145592727814619
116.72794117647061,60.290441176470765,231.35661764705898,137.82751744765704,139.49152542372943,241.5343968095713,74.841027699719,66.697711762345,252.0136491368928,0.1347201584943041,0.2483902922238732,0.6168895492818227
75.3879521651937,67.11884423977,252.35111045086538,120.28260869565207,254.05590062111725,254.66149068322983,135.67911585365943,117.13948170731621,237.66463414634163,0.8917665761409551,0.021328740809432336,0.0869046830496125
76.9579919559062,66.32221063608111,251.29360941456878,136.73345421577466,124.89936536717951,239.1468721668181,120.043087971275,254.8976660682229,254.96229802513466,0.8017436999880568,0.13173295115251404,0.06652334885942912
120.00000000000017,254.99999999999966,255.0,74.46546546546564,67.65165165165132,253.22822822822823,133.258064516129,99.59677419354838,236.82258064516128,0.18764568764568765,0.7762237762237763,0.03613053613053613
71.9684636958576,69.50987846680735,252.73689622935512,120.05180533752149,254.523704866557,254.8706436420721,134.55025474757014,108.11347846225067,236.85687818434482,0.8571886520275686,0.08508307955334722,0.05772826841908425
72.95795292217403,69.26228184584969,253.3510962052059,136.09706814580036,123.35736925515303,240.37480190174375,111.56523569023574,54.805976430977125,231.1755050505061,0.7666777772487025,0.1201847531069949,0.11313746964430266
73.58609958506224,68.49308437067774,254.01901798063625,115.41176470588235,57.411764705882355,233.05882352941177,83.46296296296296,53.166666666666664,235.55555555555554,0.9760377995275059,0.005737428282146473,0.01822477219034762
119.99999999999994,255.00000000000068,255.00000000000003,72.38287461773697,68.91620795107077,253.4874617737003,102.21621621621618,48.1801801801801,228.76576576576576,0.302158273381295,0.6534772182254197,0.04436450839328537
120.00000000000044,254.9999999999971,255.0,73.26546906187662,68.89660678642463,254.28103792415166,57.985029940119674,77.75748502994023,254.67964071856287,0.24172008547008547,0.6690705128205128,0.08920940170940171
72.84949406254519,69.20367118247317,253.70339939789173,133.17662253793702,126.10397158540249,241.2069744914429,109.0320972265506,54.13586787161196,230.26301028357827,0.8834829509771325,0.0572056596106247,0.05931138941224279
78.98966651009964,65.19422263973668,249.75223109441043,120.49999999999996,253.79761904761972,254.63690476190476,137.1328413284145,131.08487084870964,240.05350553505517,0.7727767695099819,0.030490018148820328,0.1967332123411978
112.22827081427265,176.14272644098872,251.60795974382435,120.00000000000011,255.0,254.99999999999994,110.08940646130738,173.9226145755075,249.0796393688955,0.45732217573221756,0.26422594142259415,0.2784518828451883
113.31909568699423,174.47351297238615,252.14290481354797,125.69324090121326,207.02946273830108,254.03466204506066,114.09370078740152,185.95748031496038,254.25748031496056,0.8664883620066502,0.04170883330923811,0.0918028046841116
110.46290050590214,174.36340640809505,248.60202360876903,119.9999999999999,255.00000000000077,255.0000000000001,109.20718816067654,177.38266384777998,248.59196617336153,0.4369933677229182,0.38872512896094324,0.17428150331613854
113.39802947773155,174.1575616789503,249.3622236462671,121.13992932862206,201.24805653710325,253.91660777385167,122.96894409937887,84.38509316770167,217.96894409937892,0.8876955903271693,0.10085348506401139,0.011450924608819345
126.0566893424036,124.75283446712004,227.6961451247165,129.40464177598383,217.38647830474196,254.3905146316851,113.81387856257741,173.83519206939218,250.3165634035522,0.03257738051266898,0.07320676663958041,0.8942158528477506
113.05211112855088,174.10783236540618,250.5634123371527,125.8483754512634,208.29061371841186,254.02888086642596,121.03526970954343,186.8817427385892,254.06431535269704,0.8935483870967742,0.03884992987377279,0.06760168302945302
113.84227364828837,175.08691479151142,249.97707155806768,124.91135458167315,201.16832669322676,252.4163346613546,103.72000000000003,58.89000000000023,220.61000000000007,0.8946665394523423,0.09579238622268868,0.009541074324968991
113.4241398759165,172.6821771009589,251.77467569091937,113.60540540540536,175.64564564564574,253.41261261261246,109.86077140169326,174.36437754782062,250.10285355910935,0.3023017902813299,0.4258312020460358,0.2718670076726343
125.66568914956017,161.3929618768328,239.78592375366563,124.41493383742915,202.12003780718328,253.99243856332703,113.52069966391691,173.86877482432013,249.5863886342804,0.023531847353529776,0.07301083431095162,0.9034573183355186
112.90827541619537,174.06319702602187,250.82786487797,121.75622968580726,190.06175514626202,254.06175514626224,126.81443298969081,211.69587628865958,253.73453608247425,0.9042016806722689,0.06744610887833394,0.02835221044939715
110.83966827919842,175.32204561160972,249.4920525224602,119.99999999999996,254.99999999999926,254.99999999999991,111.20398773006137,171.4079754601228,249.79754601226995,0.474737532808399,0.3113517060367454,0.21391076115485563
113.5984996738425,176.26592737551832,252.33257229832572,120.26690079016687,254.78928884986982,254.9754170324846,129.07556935817834,212.70910973084844,254.4461697722567,0.8137662567459967,0.10076970715739185,0.08546403609661152
111.90292445166547,176.12327376116974,252.89541023558078,114.59693679720836,173.56029468786346,253.08646762310983,110.90337687946773,173.08060142962776,249.92703968449607,0.34825659523304336,0.3648065634061815,0.2869368413607752
114.76723823422118,175.71068952936886,252.44837650492528,111.9290211791643,174.43417286777327,248.7369776760161,109.85038503850387,178.61606160616057,252.02750275027503,0.3829787234042553,0.4890817469204927,0.12793952967525196
113.57054997879244,174.1198218577693,250.67121447759078,122.75612472160346,190.09576837416503,252.96659242761697,126.40989399293277,211.10600706713808,253.178445229682,0.9062139654067906,0.05752722613709161,0.036258808456117876
112.05109699769046,173.42638568129374,249.05889145496548,119.99999999999991,254.9999999999975,255.00000000000009,114.40269886363635,175.061079545455,252.1609848484849,0.3696905016008538,0.17950907150480255,0.45080042689434363
114.46799366659125,174.71816331146763,253.26080072381822,120.00000000000003,254.9999999999996,254.99999999999997,111.14759825327536,174.522852983988,250.47569141193605,0.5159295133621192,0.08320690862411016,0.4008635780137706
113.40503261882579,174.38219944082002,249.58685927306618,122.01904761904758,251.62857142857166,254.60476190476192,123.93062438057488,200.06442021803795,253.99603567889002,0.8979830948196502,0.01757469244288225,0.08444221273746758
114.5323496027242,175.2366628830875,253.377979568672,120.00000000000001,254.99999999999977,255.0,110.95664534470497,174.41719971570726,250.53802416488992,0.5132537139528109,0.07690066996795805,0.409845616079231
111.84621710526308,173.22861842105218,248.94188596491233,119.99999999999996,254.9999999999994,255.00000000000003,114.88939740655981,174.2456140350877,251.9466056445462,0.5542388331814039,0.04740200546946217,0.398359161349134
112.2608695652174,176.87137681159422,252.08333333333331,108.561797752809,173.03370786516854,245.14606741573033,110.96435272045028,173.92120075046907,249.53470919324576,0.47018739352640543,0.075809199318569,0.4540034071550256
113.195498392283,175.42700964630242,251.74340836012863,120.00000000000006,254.9999999999995,255.00000000000009,111.19118488838014,172.7836290784206,249.2438465941615,0.3946919892865839,0.19600681762843924,0.40930119308497687
123.92330383480834,199.31661750245834,253.93608652900693,120.12551020408154,254.5173469387755,254.93163265306129,112.64370748299336,174.76137329932084,250.94488732993204,0.04886369096237928,0.047085955892951524,0.9040503531446692
113.2827282728273,173.94059405940595,251.22772277227722,115.7326892109501,175.18840579710144,253.45893719806764,111.13220088626295,172.9069423929099,249.25775480059082,0.47930398101766414,0.1637226469812813,0.35697337200105456
111.89979716024334,172.44584178499142,247.5359026369169,119.99999999999993,255.0000000000017,255.00000000000006,124.30252100840335,139.71428571428564,229.1932773109244,0.6691096634093376,0.2985884907709012,0.03230184581976113
114.51935068791427,176.22330000989794,252.53409878253964,122.66440349175535,201.68671193016516,254.02036857419978,110.6726421671145,174.16113932875234,248.473857185539,0.47626918536009444,0.04868949232585596,0.4750413223140496
109.53483328815425,173.8457576579022,250.00054215234454,120.00000000000016,254.999999999999,255.0,114.05291591633217,174.03518492866115,253.5194625294359,0.3051029691506079,0.0978413696137623,0.5970556612356298
114.75227135069662,174.72668079951544,253.3087522713508,110.78647002244317,174.2244309073421,250.58287912792565,120.0,255.0,255.0,0.6778199733141743,0.3201272708611311,0.0020527558246946527
111.30690161527168,172.42878120411154,248.35032515208735,125.06611570247937,143.6446280991736,232.05785123966945,113.83449057673235,174.87856029474273,252.41037267960914,0.399079112599414,0.010129761406446211,0.5907911259941399
114.09336852523913,174.97536566589687,252.98779280765436,103.04641350210967,193.01687763713088,253.32067510548524,110.23418367346932,173.7494897959185,248.62525510204088,0.6862641509433962,0.01788679245283019,0.2958490566037736
113.14816992503314,174.53035425547472,251.15559312068206,120.14617940199332,254.37707641195988,254.9485049833887,124.00457142857165,199.0719999999998,254.17714285714285,0.9022077835974276,0.03991248425379566,0.05787973214877677
45.08672486112948,45.388731436347356,217.59902505384883,141.5533175355434,118.15817535545204,226.2778436018958,133.92509541984572,37.370706106869925,209.85830152671764,0.6998016660055534,0.13391511305037684,0.1662832209440698
41.366838748865135,47.4382022471908,215.57455208017015,147.51056338028397,45.90962441314528,204.73532863849755,142.58333333333445,127.09347826086943,225.01086956521726,0.6810754912099276,0.17621509824198553,0.14270941054808686
145.5252100840338,45.49159663865549,205.56302521008408,40.19847972972971,53.8015202702697,215.04983108108112,146.61126005361882,114.80965147453068,210.94638069705096,0.13259052924791087,0.6596100278551532,0.20779944289693594
45.03137966804948,47.1478215767588,218.76607883817445,119.9999999999997,254.99999999999508,254.9999999999999,135.98044692737403,53.23463687150837,213.96089385474866,0.6694444444444444,0.26840277777777777,0.06215277777777778
141.55196553581283,40.68336025848065,206.97576736672082,44.64933404368937,49.418859882789405,219.16515716568992,140.2255639097766,119.44522019333874,226.04242749731486,0.14178876678876678,0.7161935286935287,0.1420177045177045
43.11761183816613,44.42708066033899,216.31032418099386,141.4220779220779,118.33366633366839,228.0779220779222,139.12620027434843,41.40740740740753,211.14883401920432,0.7716322354960069,0.13207049039667348,0.09629727410731966
39.142664872139726,49.473216689097754,213.00538358008063,145.40728100113742,118.1649601820244,217.58020477815703,147.34155363748437,44.274969173859326,206.83477188655974,0.6873265494912119,0.162627197039778,0.15004625346901018
145.83558558558536,128.68693693693638,215.04954954954957,41.20604209097051,57.683978275627595,218.7892057026477,145.7900302114811,48.782477341389686,207.7265861027191,0.10957551826258638,0.7270483711747285,0.16337611056268508
41.35709863805661,52.82439125051403,216.34337598018973,142.4397634885426,129.26755358462458,225.41537324464142,146.2210672210657,41.14275814275819,203.69715869715853,0.7761050608584241,0.10834401024983985,0.11555092889173607
44.918203216945834,44.195566888979364,216.78050215770884,120.08234295416055,254.78522920204114,254.90831918505899,138.7492507492515,70.07292707292696,216.3066933066933,0.7007008382575237,0.1618798955613577,0.1374192661811186
45.40630269814896,48.75990725126508,219.10392074198978,140.6687979539659,41.38043478260907,207.79667519181575,140.85290889133046,121.49506037321663,229.23600439077927,0.7369892807208327,0.12156283983221998,0.14144787944694734
129.06557377049185,42.754098360655796,217.31147540983608,120.00000000000009,255.0000000000009,254.99999999999983,40.8451361867705,55.18521400778301,217.09649805447458,0.03436619718309859,0.24169014084507043,0.723943661971831
43.64010056568354,57.545317410432084,220.2901319924577,142.92952231793458,31.56930305403312,203.5779169929526,40.31661442006251,28.73981191222473,206.6085423197497,0.6754073319755601,0.10836727766463,0.21622539035980992
141.09586056644633,41.009803921568334,208.72494553376885,43.36771645960202,48.04382163151583,217.63998844264677,141.85509259259217,118.33935185185479,225.67037037037022,0.12768620905487169,0.7220947214688087,0.15021906947631963
46.87560153994232,45.39689605390045,219.19153031761314,132.95617529880485,62.72908366533846,222.15006640106247,120.00000000000006,255.00000000000233,255.00000000000006,0.6998989558773998,0.2536207477265072,0.04648029639609296
44.16900048285818,57.65346853371939,221.67165620473142,145.31436314363108,58.46205962059642,208.4065040650408,41.97469269703515,28.46131597975392,207.85249457700667,0.7455003599712023,0.08855291576673865,0.16594672426205903
123.94506949040365,27.87160820648546,210.9583057577762,48.26389673255522,47.31004437273137,221.77950786607494,139.66759581881465,88.07108013937383,222.6829268292682,0.09849423114529691,0.8079655824261782,0.09354018642852487
141.9966804979261,79.69958506224094,217.52365145228234,120.02227342549995,254.9393241167388,254.96620583717424,44.0709914320669,48.17441860464808,216.51835985312155,0.20865800865800865,0.22545454545454546,0.5658874458874459
46.20111943837975,47.52385921639361,219.66217626411157,140.2637292464897,123.8409961685829,233.22094508301447,137.44663820704574,44.7337246531487,210.8596584845251,0.7539517917173306,0.11200915528216866,0.13403905300050067
140.72082717872814,74.24076809453493,218.1632200886264,46.25403466825918,45.560520023905575,219.24999999999994,120.0481727574742,254.8687707641168,254.90199335548155,0.15656799259944496,0.7738205365402405,0.06961147086031452
44.1438918396901,51.61516175760624,220.19604056011596,119.99999999999915,255.00000000000125,255.00000000000009,171.0,20.0,198.25,0.6868988391376452,0.3117744610281924,0.0013266998341625207
46.90169491525353,43.56669990029875,218.32662013958128,119.99999999999943,254.99999999999997,254.99999999999972,143.75443617629952,72.21579851173438,212.77389811104797,0.6517218973359324,0.1212475633528265,0.22703053931124106
